created_at	id	text	source	quote_from	quote_id	pic_url	retweet_id	reply_id	user_mention0	retweeted_from
Thu Feb 16 21:30:39 +0000 2017	832341445780582401	RT @Wilderness: Resolution by @RepLowenthal @davereichert @RepRaulGrijalva will protect America’s natural heritage https://t.co/xrZvk7Sm80…	"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"	NA	NA	NA	NA	832325254072635392	NA	Wilderness
Thu Feb 16 21:28:16 +0000 2017	832340844166397958	We must preserve our federal public lands for future generations. https://t.co/1ILBEcuxZq @RepLowenthal	"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"	NA	NA	NA	NA	NA	NA	RepLowenthal
Thu Feb 16 18:23:45 +0000 2017	832294410004099074	RT @TroutUnlimited: Bi-partisan resolution in Congress underscores value of #PublicLands https://t.co/w8rSskZv3g @RepLowenthal @davereicher…	"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"	NA	NA	NA	NA	832289698903121920	NA	TroutUnlimited
Thu Feb 16 17:20:08 +0000 2017	832278399410438146	RT @NPCA: Resolution by @RepLowenthal and @davereichert will protect America’s public lands https://t.co/rW02iFgvEr #KeepItPublic https://t…	"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"	NA	NA	NA	NA	832246916398321668	NA	NPCA
Thu Feb 16 14:21:30 +0000 2017	832233447884222464	RT @wsdot_traffic: UPDATE: All lanes blocked on WB I-90 east of Sunset Way in #Issaquah. Traffic being shifed from WB I-90 --&gt; SR 202. No E…	"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"	NA	NA	NA	NA	832224046653730816	NA	wsdot_traffic
Mon Feb 13 15:27:50 +0000 2017	831162976166088705	Wilfred Woods’ love for journalism &amp; community made a lasting impact on Central WA. Sending condolences to the Woods family @Wenatcheeworld	"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"	NA	NA	NA	NA	NA	NA	Wenatcheeworld
Thu Feb 09 19:39:31 +0000 2017	829776761839820800	Proud to join the bipartisan #ClimateSolutionsCaucus to work towards economically-viable options to reduce climate change.	"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"	NA	NA	NA	NA	NA	NA	NA
Thu Feb 09 19:38:17 +0000 2017	829776454179233792	"RT @bread4theworld: THANK YOU! @RepBetoORourke @DonJBacon @NormaJTorres @RepDavidValadao @PramilaJayapal @davereichert 
https://t.co/IhQ5FF…"	"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"	NA	NA	NA	NA	829770853013348352	NA	bread4theworld
Thu Feb 16 21:30:39 +0000 2017	832341445780582401	RT @Wilderness: Resolution by @RepLowenthal @davereichert @RepRaulGrijalva will protect America’s natural heritage https://t.co/xrZvk7Sm80…	"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"					8.32325254073e+17		Wilderness
Thu Feb 16 21:28:16 +0000 2017	832340844166397958	We must preserve our federal public lands for future generations. https://t.co/1ILBEcuxZq @RepLowenthal	"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"							RepLowenthal
Thu Feb 16 18:23:45 +0000 2017	832294410004099074	RT @TroutUnlimited: Bi-partisan resolution in Congress underscores value of #PublicLands https://t.co/w8rSskZv3g @RepLowenthal @davereicher…	"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"					8.32289698903e+17		TroutUnlimited
Thu Feb 16 17:20:08 +0000 2017	832278399410438146	RT @NPCA: Resolution by @RepLowenthal and @davereichert will protect America’s public lands https://t.co/rW02iFgvEr #KeepItPublic https://t…	"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"					8.32246916398e+17		NPCA
Thu Feb 16 14:21:30 +0000 2017	832233447884222464	RT @wsdot_traffic: UPDATE: All lanes blocked on WB I-90 east of Sunset Way in #Issaquah. Traffic being shifed from WB I-90 --&gt; SR 202. No E…	"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"					8.32224046654e+17		wsdot_traffic
Mon Feb 13 15:27:50 +0000 2017	831162976166088705	Wilfred Woods’ love for journalism &amp; community made a lasting impact on Central WA. Sending condolences to the Woods family @Wenatcheeworld	"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"							Wenatcheeworld
Thu Feb 09 19:39:31 +0000 2017	829776761839820800	Proud to join the bipartisan #ClimateSolutionsCaucus to work towards economically-viable options to reduce climate change.	"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"							
Thu Feb 09 19:38:17 +0000 2017	829776454179233792	"RT @bread4theworld: THANK YOU! @RepBetoORourke @DonJBacon @NormaJTorres @RepDavidValadao @PramilaJayapal @davereichert 
https://t.co/IhQ5FF…"	"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"					8.29770853013e+17		bread4theworld
Thu Feb 09 19:38:17 +0000 2017	829776454179233792	"RT @bread4theworld: THANK YOU! @RepBetoORourke @DonJBacon @NormaJTorres @RepDavidValadao @PramilaJayapal @davereichert 
https://t.co/IhQ5FF…"	"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"					8.29770853013e+17		bread4theworld
Fri Feb 03 16:35:45 +0000 2017	827556187533148160	RT @LWCFCOALITION: Thanks @davereichert for cosponsoring HR 502, the bill to protect #LWCF forever guaranteeing #Outdoors4All	"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"					8.27539059736e+17		LWCFCOALITION
Thu Feb 02 18:54:03 +0000 2017	827228606829060096	Thanks @ShopFloorNAM for inviting me to speak w/ business leaders and job creators from around the country! https://t.co/o2AUReBhbA	"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"				http://pbs.twimg.com/media/C3roBKWWIAAdFrQ.jpg			ShopFloorNAM
Thu Feb 02 17:52:08 +0000 2017	827213022275989504	Tragic news out of Delaware. Sending prayers to loved ones of the fallen corrections officer and the #Delaware law enforcement community.	"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"							
Thu Feb 02 17:12:54 +0000 2017	827203152621531138	RT @NPCA: @RepLoBiondo @RepPoliquin @davereichert: thank you for voting in support of clean water for people and parks. #StreamProtectionRu…	"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"					8.27198838478e+17		NPCA
Thu Feb 02 00:57:17 +0000 2017	826957628765003776	RT @Earthjustice: @davereichert Gutting the Stream Protection Rule is a dangerous assault on #CleanWater. TY for voting to defend this vita…	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"					8.26957372971e+17		Earthjustice
Tue Jan 31 23:05:30 +0000 2017	826567108154769408	"RT @NatalieBrandK5: New: Full interview w/ @davereichert who says he's disappointed by roll-out of immigration exec. order
https://t.co/taH…"	"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"					8.2656553618e+17		NatalieBrandK5
Tue Jan 31 20:22:06 +0000 2017	826525989064802306	Proud to support legislation w/ @PramilaJayapal to protect children from deportation. #BRIDGEAct https://t.co/WJMSMbATC5	"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"							PramilaJayapal
Tue Jan 31 19:57:49 +0000 2017	826519877632536576	RT @RepJayapal: With @davereichert, I'm co-sponsoring the Bridge Act to protect children from deportation. We need to work together to solv…	"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"					8.2651317417e+17		RepJayapal
Tue Jan 31 18:25:38 +0000 2017	826496677003526144	RT @NatalieBrandK5: New: @davereichert (R-08) @RepJayapal (D-07)  co-sponsor bill to protect children under DACA from deportation. https://…	"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"					8.26495288802e+17		NatalieBrandK5
Fri Jan 27 20:35:22 +0000 2017	825079775567966209	On #HolocaustMemorialDay we mourn those who perished in the Holocaust and commit ourselves to #NeverForget https://t.co/TQkzvsACDp	"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"				http://pbs.twimg.com/media/C3NFqUNWcAA8Qk1.jpg			
Fri Jan 27 16:07:50 +0000 2017	825012450944700418	A father, a husband, and a vet who sacrificed for our country, Spike George &amp; his family will now receive the care… https://t.co/2PYoB53mv4	"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"	randycKOMO		8.24796827308e+17				
Fri Jan 27 14:09:42 +0000 2017	824982717955710976	RT @USGLC: #READAct to improve education access in developing countries passed the House. What's next: https://t.co/nfMrR281Pt @NitaLowey @…	"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"					8.24752532589e+17		USGLC
Wed Jan 25 18:28:02 +0000 2017	824322954469244944	RT @unicefusa: Thank you @NitaLowey @RepEdRoyce @RepEliotEngel @davereichert &amp; @HouseForeign for your leadership in passing the #READAct to…	"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"					8.24321391416e+17		unicefusa
Tue Jan 24 23:41:33 +0000 2017	824039466381754368	Proud the House joined @NitaLowey and I in supporting a bill to expand children’s access to school around the world. #READAct	"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"							NitaLowey
Tue Jan 24 23:04:47 +0000 2017	824030214690865154	RT @GCE_US: Hurray!! #leadership of @NitaLowey @RepEdRoyce @RepEliotEngel @HouseForeign @davereichert passes #READAct on #education #ed4all…	"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"					8.24026544423e+17		GCE_US
Tue Jan 24 23:04:31 +0000 2017	824030148026630144	RT @USGLC: Thanks to you and @davereichert for your leadership to promote education in developing countries! https://t.co/J8VDeHBxId	"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"					8.24027136021e+17		USGLC
Tue Jan 24 23:04:03 +0000 2017	824030030854574080	RT @WorldVisionUSA: Thanks @NitaLowey @RepEdRoyce @RepEliotEngel @HouseForeign @davereichert for leading the passage of #READAct to ensure…	"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"					8.24029922386e+17		WorldVisionUSA
Tue Jan 24 22:27:19 +0000 2017	824020787090903040	RT @cathymcmorris: .@davereichert @HerreraBeutler @RepNewhouse and I today shared our health care priorities for WA. More here: https://t.c…	"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"					8.24019989104e+17		cathymcmorris
Tue Jan 24 22:19:41 +0000 2017	824018863671181313	RT @RepNewhouse: Joined my colleagues @cathymcmorris @HerreraBeutler @davereichert to outline healthcare priorities for WA #WA04 https://t.…	"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"					8.2401601823e+17		RepNewhouse
Mon Jan 23 20:23:47 +0000 2017	823627311224340480	RT @WaysandMeansGOP: Read: @RepKevinBrady and @davereichert statements on President Trump’s executive action to withdraw from TPP https://t…	"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"					8.23625800155e+17		WaysandMeansGOP
Wed Jan 18 15:52:18 +0000 2017	821747049167196160	RT @LWCFCOALITION: Thanks @davereichert for being an #LWCF champion! https://t.co/4SCOPi6NpN	"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"					8.21362490299e+17		LWCFCOALITION
Sat Jan 14 20:38:25 +0000 2017	820369499417407491	Ready for another #playoff win! #gameday #gohawks #DivisionalRound #SEAvsATL @Seahawks	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"							Seahawks
Sat Jan 14 00:12:41 +0000 2017	820061035646353408	RT @Conserve_WA: Thank you @davereichert for co-sponsoring the Land and Water Conservation Fund bill in the 115th Congress! https://t.co/EP…	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"					8.20058774862e+17		Conserve_WA
Thu Jan 12 17:36:19 +0000 2017	819598896754257923	RT @WaysandMeansGOP: .@RepKevinBrady &amp; @davereichert issue statements on new enforcement action against China for unfair trade practices ht…	"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"					8.19595276097e+17		WaysandMeansGOP
Thu Jan 12 17:06:13 +0000 2017	819591322336186369	RT @MainSt4Growth: Congrats to @davereichert 4 being re-named Chair of @WaysandMeansGOP Trade Subcommittee! A real #trade champion! https:/…	"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"					8.19589741562e+17		MainSt4Growth
Wed Jan 11 21:01:04 +0000 2017	819288037498699782	Thank you @cathymcmorris Proud to be your friend and colleague. https://t.co/lFJKqQ0Uv7	"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"	cathymcmorris		8.19281454312e+17				cathymcmorris
Wed Jan 11 17:38:24 +0000 2017	819237033768058888	RT @WashingtonTrade: Huge congrats are in order! @davereichert is re-named Chairman of Ways and Means Subcommittee on Trade: https://t.co/V…	"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"					8.19234307001e+17		WashingtonTrade
Wed Jan 11 01:47:45 +0000 2017	818997794463744002	"RT @FNC_Ladies_Rule: #MMWCP @cvpayne
@davereichert &amp; @LeaFOXNews on anti-police painting in Capitol building wall. 

https://t.co/OuOaFyiFQk"	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"					8.1899060559e+17		FNC_Ladies_Rule
Tue Jan 10 22:19:26 +0000 2017	818945371430907906	"RT @cvpayne: War on Cops
@davereichert
@LeaFOXNews
Obama's Farewell
@AmberSmithUSA
@WalshFreedom 
@HeyTammyBruce 
@RichLowry 
@FoxBusiness…"	"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"					8.18945118594e+17		cvpayne
Tue Jan 10 03:19:09 +0000 2017	818658411130789889	RT @LouisianaGov: The Governor's Mansion is lit up blue tonight for Law Enforcement Appreciation Day. #lagov https://t.co/OCSrHXXk37	"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"				http://pbs.twimg.com/media/C1xQF7MUkAAVPRx.jpg	8.18617304527e+17		LouisianaGov
Tue Jan 10 03:16:55 +0000 2017	818657848246829056	The Reichert Team is proud to #backtheblue in honor of #lawenforcementappreciationday #SUPPORTBLUE #taketheLEAD2017… https://t.co/b9w8OAcCxk	"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"							
Tue Jan 10 01:30:04 +0000 2017	818630958148710401	RT @cathymcmorris: Moving words by my friend &amp; colleague @davereichert. Especially today, remember to thank a cop #LEappreciationday https:…	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"					8.1863072841e+17		cathymcmorris
Tue Jan 10 01:01:35 +0000 2017	818623790607376385	RT @RepMimiWalters: Excellent piece from Congressman @davereichert-a former sheriff-thanking law enforcement officers for their service: ht…	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"					8.18622888736e+17		RepMimiWalters
Tue Jan 10 00:12:43 +0000 2017	818611493222617089	RT @RepLaHood: Joining @DaveReichert  &amp; leaving a blue candle in my office window tonight for #LawEnforcementAppreciationDay #backtheblue #…	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"					8.18611350008e+17		RepLaHood
Tue Jan 10 00:12:35 +0000 2017	818611460192530432	RT @CongressmanHice: Thanking those in blue who wear their badges every day in service to the American people. #LawEnforcementAppreciationD…	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"					8.18611195977e+17		CongressmanHice
Tue Jan 10 00:12:21 +0000 2017	818611399987527680	RT @SpeakerRyan: RT to join @davereichert and me in thanking our law enforcement for their sacrifices to keep us safe. https://t.co/X6OfoBF…	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"					8.18610599807e+17		SpeakerRyan
Tue Jan 10 00:06:44 +0000 2017	818609986209202178	RT @LarryHogan: Tonight, Government House is lit blue in recognition and support of Maryland’s law enforcement officers. #LawEnforcementApp…	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"					8.18598354838e+17		LarryHogan
Mon Jan 09 23:45:24 +0000 2017	818604618594844672	Thanks @GregAbbott_TX for supporting our men and women in #blue. #BacktheBlue #LawEnforcementAppreciationDay https://t.co/3tBWa3uh8N	"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"	GregAbbott_TX		8.18528379255e+17				GregAbbott_TX
Mon Jan 09 23:15:57 +0000 2017	818597204885651456	RT @RepNewhouse: Joining @davereichert to recognize men and women in blue for #LawEnforcementAppreciationDay with a light in the window #LE…	"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"					8.18592080432e+17		RepNewhouse
Mon Jan 09 23:15:51 +0000 2017	818597183469580288	RT @RepFredUpton: In observance of National Law Enforcement Appreciation Day we are displaying these blue lights in my office window for al…	"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"					8.18592123986e+17		RepFredUpton
Mon Jan 09 23:15:36 +0000 2017	818597119154147329	RT @RepCurbelo: Leaving a blue candle in my office window tonight for #LawEnforcementAppreciationDay. Thank you for your sacrifice to prote…	"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"					8.1859218146e+17		RepCurbelo
Mon Jan 09 23:15:27 +0000 2017	818597078850998274	RT @SusanWBrooks: My office window has a blue light  tonight to show our support for law enforcement. Read more from @davereichert  https:/…	"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"					8.18596335016e+17		SusanWBrooks
Mon Jan 09 22:43:26 +0000 2017	818589023404818434	RT @BillPascrell: On National Law Enforcement Appreciation Day, proud to lead the blue light brigade with LE Caucus co-chair @davereichert.…	"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"					8.18587718192e+17		BillPascrell
Mon Jan 09 20:06:42 +0000 2017	818549579893317632	RT @HurdOnTheHill: The #bluelight is burning in Cannon 317 in honor of #LawEnforcementAppreciationDay. #SupportBlue @nationalcops @davereic…	"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"					8.18548475332e+17		HurdOnTheHill
Mon Jan 09 19:41:23 +0000 2017	818543210280681473	RT @RepByrne: Great piece from Congressman @DaveReichert, a former sheriff, on the importance of our nation's law enforcement officers. htt…	"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"					8.18540570411e+17		RepByrne
Mon Jan 09 19:24:53 +0000 2017	818539055239593985	RT @RepHuizenga: If you read one thing today, let it be @davereichert's piece on law enforcement. Thank you for your commitment and dedicat…	"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"					8.18534106909e+17		RepHuizenga
Mon Jan 09 17:31:42 +0000 2017	818510573549785090	RT @RepJoeWilson: Longworth 1436 has gone blue. Honored to stand with @davereichert &amp; @BillPascrell in supporting our #HeroesinBlue. https:…	"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"					8.18507492905e+17		RepJoeWilson
Mon Jan 09 16:13:58 +0000 2017	818491010258964480	RT @HouseJudiciary: To Our Law Enforcement, Thank You https://t.co/KCDzSQgo7y via @davereichert @SpeakerRyan	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"					8.18490614757e+17		HouseJudiciary
Mon Jan 09 16:06:18 +0000 2017	818489081017597952	RT @SpeakerRyan: New on https://t.co/DjyYwaPBk3, @davereichert expresses his gratitude on Law Enforcement Appreciation Day: https://t.co/X6…	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"					8.18488792517e+17		SpeakerRyan
Sun Jan 08 15:32:34 +0000 2017	818118202840535042	RT @davereichert: Calling on @POTUS @realDonaldTrump and every governor to honor #LEAppreciationDay by lighting WH &amp; buildings blue https:/…	"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"					8.17491341882e+17		davereichert
Sun Jan 08 00:56:57 +0000 2017	817897847827873794	Our field, our game. #GoHawks #12s #playoffs @CenturyLink_Fld @Seahawks	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"							CenturyLink_Fld
Fri Jan 06 22:36:06 +0000 2017	817500012817084416	Heartbroken by the senseless act of violence in Fort Lauderdale. Praying for the victims, their families, &amp; our brave first responders. #FLL	"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"							
Fri Jan 06 22:01:38 +0000 2017	817491341882126336	Calling on @POTUS @realDonaldTrump and every governor to honor #LEAppreciationDay by lighting WH &amp; buildings blue https://t.co/OrOGq8ZxOT	"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"							POTUS
Fri Jan 06 21:57:01 +0000 2017	817490179401334784	: @realDonaldTrump please join me in honoring cops across the US by lighting your buildings blue on 1/9/17 https://t.co/5vrWlgcQhf	"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"							realDonaldTrump
Fri Jan 06 03:16:08 +0000 2017	817208097697628162	I was proud to support #HRes11 . We must stand by our friend and ally #Israel.	"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"							
Thu Jan 05 22:44:09 +0000 2017	817139653958574080	Calling on @POTUS @realDonaldTrump and every governor to honor #LEAppreciationDay by lighting WH &amp; buildings blue https://t.co/OrOGq8ZxOT	"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"							POTUS
Thu Jan 05 14:17:34 +0000 2017	817012168327622656	: @realDonaldTrump please join me in honoring cops across the US by lighting your buildings blue on 1/9/17 https://t.co/5vrWlgcQhf	"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"							realDonaldTrump
Wed Jan 04 18:58:07 +0000 2017	816720382870900736	: @POTUS @WhiteHouse please join me in honoring cops across the US by lighting the White House blue on 1/9/17 https://t.co/5vrWlgcQhf	"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"							POTUS
Mon Jan 02 02:24:32 +0000 2017	815745560921702400	That's a game! #NFCWest Champs! Next stop #playoffs! #GoHawks #12s	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"							
Sat Dec 31 19:41:03 +0000 2016	815281635067359232	Time to let #PurpleReign in Atlanta. #GoHuskies #CFBPlayoff @UW_Football	"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"							UW_Football
Sun Dec 25 17:01:29 +0000 2016	813067151384788992	A very merry Christmas and happy holidays from my family to yours. https://t.co/nl2499T7PH	"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"				http://pbs.twimg.com/media/C0iYO_vVQAA-9Uo.jpg			
Sat Dec 24 20:57:26 +0000 2016	812764141446250497	Nothing says the holidays like a @Seahawks game! #GoHawks #12s #AzvsSea	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"							Seahawks
Fri Dec 16 15:57:04 +0000 2016	809789448057737220	The @Seahawks looked great in green last night! #NFCWestChamps #12s #GoHawks	"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"							Seahawks
Fri Dec 16 05:42:48 +0000 2016	809634863137468416	Sending prayers to Mount Vernon police officer shot in line of duty. @MVPolice	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"							MVPolice
Thu Dec 15 18:52:29 +0000 2016	809471206957072388	Had a blast this past weekend joining the @kingcosoPIO for its annual #ShopWithACop event! https://t.co/vm54ozBoTM	"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"				http://pbs.twimg.com/media/CzvRwSiXUAIUHTN.jpg			kingcosoPIO
Wed Dec 14 01:21:56 +0000 2016	808844440752324608	Very grateful @cathymcmorris will be staying in the WA delegation. She's a dear friend and colleague.	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"							cathymcmorris
Sun Dec 11 21:42:49 +0000 2016	808064520040103936	Plenty of time left in the game!! #gohawks #12s #SEAvGB @Seahawks	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"							Seahawks
Sun Dec 11 04:53:14 +0000 2016	807810451807600641	Could not be more proud of the @SoundersFC #MLSChampions	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"							SoundersFC
Sun Dec 11 01:08:06 +0000 2016	807753794121568257	Time for another Seattle championship! Let's go @SoundersFC #MLSCup	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"							SoundersFC
Fri Dec 09 03:51:14 +0000 2016	807070072523124736	Saddened to hear Officer Judy Smith succumbed to his wounds. Sending prayers to his loved ones &amp; @GaSouthwestern Public Safety colleagues.	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"							GaSouthwestern
Thu Dec 08 03:06:37 +0000 2016	806696456354570241	Praying for the family of fallen Officer Nicholas Smarr, the #AmericusPD, and for the full recovery of @GaSouthwestern Officer Jody Smith.	"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"							GaSouthwestern
Wed Dec 07 16:21:00 +0000 2016	806533980615045120	We must continue to honor &amp; remember the great sacrifices made so we can live in a country where we are free.… https://t.co/gEyLspsiTq	"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"							
Wed Dec 07 15:56:58 +0000 2016	806527933913370624	RT @awbolympia: ICYMI: AWB members meet with @RepDennyHeck, @davereichert &amp; other leaders during #AWBinDC fly-in. Our blog post: https://t.…	"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"					8.06319887019e+17		awbolympia
Sun Dec 04 22:38:50 +0000 2016	805541902166740992	Looking forward to a strong showing from the #Hawks today! #CARvsSEA #GoHawks #12s	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"							
Thu Dec 01 22:20:29 +0000 2016	804450122754994177	Happy 75th birthday to the @CivilAirPatrol! Thanks for helping to keep us safe since 1941! https://t.co/CDMbpM57Fw	"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"				http://pbs.twimg.com/media/Cyn7FUkXUAEvBe7.jpg			CivilAirPatrol
Thu Dec 01 18:50:50 +0000 2016	804397359782305792	It is w/ a heavy heart that I send my deepest condolences to the family of the fallen Tacoma officer &amp; the @TacomaPD https://t.co/AIuHdRdbm4	"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"							TacomaPD
Thu Dec 01 18:36:36 +0000 2016	804393779381813248	RT @childrenscause: Thank you to Rep. @davereichert for signing on as the 270th cosponsor of the Childhood Cancer #STARAct! https://t.co/gQ…	"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"					8.04001984479e+17		childrenscause
Thu Dec 01 18:36:06 +0000 2016	804393651761778688	RT @JoaquinCastrotx: My fellow @USJapanCaucus Co-Chair @davereichert and I met with a @keidanren business delegation to discuss our nations…	"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"					8.04052394779e+17		JoaquinCastrotx
Thu Dec 01 18:35:49 +0000 2016	804393581305884673	RT @MENTORnational: Thank you Congressman @DaveReichert for believing in the importance of #mentoring youth who face opportunity gaps. #Men…	"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"					8.04384604304e+17		MENTORnational
Wed Nov 30 23:46:38 +0000 2016	804109412390543361	Americans deserve healthcare solutions fit for the 21st Century. Proud the House passed the bipartisan 21st Century #CuresAct	"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"							
Mon Nov 28 04:58:33 +0000 2016	803100748292624388	Awesome win by @SoundersFC ! #westernconferencechampions	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"							SoundersFC
