screen_name,followers,friends,tweets,place,user_location
saraacardenas_,102.0,88.0,362.0,,"Modesto, CA"
dluna85,102.0,191.0,7161.0,,"Turlock, CA"
TiffanySarkisia,102.0,293.0,2400.0,,Central Valley
armentaj94,102.0,107.0,1232.0,california airspace,"Yuba City, CA"
Mauga100,102.0,109.0,161.0,"Ceres, CA",
Hayden_Mattoxxx,101.0,102.0,474.0,,"Turlock, CA"
mojo_nalani,101.0,245.0,69.0,"Modesto, CA",Right behind you 
crobertshun,101.0,143.0,492.0,,"Eureka, CA/Modesto, CA"
Atlantic209,101.0,122.0,3956.0,,"Turlock, CA"
d_moebs,101.0,101.0,549.0,,"Modesto, CA"
mikeyduran04,101.0,129.0,133.0,,"Modesto, CA"
GanjaDan737,101.0,119.0,678.0,,Modesto CA
Realstlth,101.0,150.0,26.0,"Modesto, CA",California
gabrielm739,101.0,79.0,9067.0,,
kaydeyoucold,101.0,44.0,5234.0,,"Modesto, CA"
DomZapien,101.0,385.0,238.0,,"Turlock, CA"
4dubkingz951,101.0,134.0,689.0,,"INLAND EMPIRE,CA"
Steve_01213,101.0,114.0,1779.0,"Modesto, CA","Riverbank, CA"
DBDWMYBOSTONMEN,101.0,138.0,22129.0,,
nataliekidd99,100.0,94.0,783.0,,
ashlyyn_renee,100.0,168.0,2800.0,,Central Perk
JacobAndrews56,100.0,122.0,1059.0,"Modesto, CA",modesto ca
TaylorSJ90,100.0,179.0,2908.0,,"Silver Firs, WA"
felicia_origel,100.0,122.0,760.0,"Modesto, CA","California, USA"
A_Zuno99,100.0,203.0,189.0,,
Jasminnn29,100.0,148.0,849.0,,
jerryculver,100.0,300.0,1114.0,,"modesto, ca"
Bertolosso,100.0,67.0,3925.0,,"6 Feet Deep, Fujian BackWoods"
earlskie08,99.0,346.0,351.0,"Turlock, CA","Stockton, CA"
AdriTheRapper,99.0,114.0,920.0,,Somewhere In the Trees
zdrfrb,99.0,160.0,1317.0,,
HomeCareModesto,99.0,24.0,625.0,,"Modesto, CA"
c_papixo,99.0,95.0,18595.0,"Modesto, CA",
FuxkinElisa,99.0,224.0,2317.0,,"Modesto, CA"
LuxuryLimoCa,99.0,349.0,125.0,,"Ceres, CA"
cacaleaa,99.0,99.0,240.0,,"Turlock, CA"
DrChapstick70,99.0,629.0,992.0,,"Lehi, UT"
impire_ent,99.0,996.0,48.0,,"Inland Empire , CA"
haileeyybrooke,99.0,106.0,244.0,"Turlock, CA",United States
akcarlin,99.0,221.0,3640.0,,Modesto
Eugeniabozzall1,99.0,98.0,455.0,,"Santa Fe, Argentina"
sierrawho,99.0,77.0,1401.0,,
destinee_145,99.0,72.0,190.0,,"Modesto, CA"
carindgabe,98.0,179.0,117.0,"Bystrom, CA","oakdale ca,95361"
R3LENTL3S2K,98.0,236.0,827.0,,"Colorado, USA"
cowultimate,98.0,137.0,585.0,"Turlock, CA","Pomona, CA"
mazie_mm,98.0,97.0,165.0,,"Turlock, CA"
RussMatteson,98.0,60.0,238.0,,"Modesto, CA"
veronicabres56,98.0,98.0,9587.0,,South West Scotland
SuperTechDave,98.0,146.0,4795.0,"Modesto, CA",Riverbank Ca
melaniecarter,98.0,75.0,76.0,,Modesto California
CarlFMerritt,98.0,270.0,3170.0,,"Fairfield, Ca"
KiiNGLeGiiT7,98.0,368.0,97.0,,"Ceres, CA"
gracielduh,98.0,91.0,1988.0,,"*something clever* , ca"
ginny_tacker,98.0,199.0,8057.0,,"Nashville, TN"
TrailTaylor,97.0,167.0,419.0,,"Modesto, CA"
MyLazari,97.0,109.0,122.0,,"Ceres, CA"
Tanmeet,97.0,45.0,2912.0,,"Modesto, California"
MissDbleBarrel,97.0,271.0,1088.0,,ModestoCali 
hannahpimetel17,97.0,142.0,282.0,, 
YungTorres209,97.0,76.0,10839.0,,"Modesto, CA"
Jeepin_steven,97.0,215.0,311.0,,"Turlock, CA"
sweetmarzipan,97.0,54.0,6592.0,,"Inland Empire, California"
AdamBredenberg,97.0,649.0,1287.0,,Modesto
holistic360mod,97.0,371.0,86.0,,Modesto
JD_Lundell,97.0,201.0,1166.0,,"Hughson, CA"
StanStateBooks,97.0,11.0,486.0,,"Turlock, CA"
_queenofmisfit,97.0,149.0,271.0,,"Ceres, CA"
birdsknight,97.0,94.0,10840.0,,bird school which is for birds
emmaried23,97.0,138.0,542.0,"Modesto, CA","San Francisco, CA"
JagsterCole,97.0,142.0,522.0,"Turlock, CA","California, USA"
giovanna_aalves,97.0,66.0,4402.0,,"Roça, Goiás "
anniebartonnn,97.0,111.0,392.0,,
jonmaciel88,97.0,131.0,604.0,,"Turlock, CA"
skeezopoodle,96.0,227.0,1007.0,,modesto
JanineLeslie1,96.0,126.0,366.0,,
sanfranbusted,96.0,152.0,4515.0,,"San Francisco, CA"
cdlee82,96.0,238.0,2164.0,,
kenoyersolution,96.0,188.0,545.0,,"Modesto, CA 95354"
deadlast605916,96.0,257.0,247.0,,"Modesto, CA"
RobbieCoachella,96.0,97.0,1141.0,,Coachella
stellauu,96.0,16.0,1202.0,,"Ceres, CA"
dgildea12,95.0,183.0,391.0,,"Modesto, Ca. "
writtenthatway,95.0,196.0,6035.0,,"Modesto, CA"
aubreeoliver,95.0,192.0,989.0,"Modesto, CA",
MariahNaomi,95.0,96.0,8410.0,,"Modesto, CA"
babyana_xox,95.0,94.0,1803.0,,"Modesto, CA"
Angelitaaxo_,95.0,71.0,749.0,,"Modesto, CA"
luiscsustan,95.0,128.0,54.0,,"Turlock, CA"
RyanHughess_,95.0,112.0,136.0,,"Modesto, CA"
ashley_lelong,95.0,90.0,4334.0,,
EnochsEntourage,95.0,164.0,15.0,,"Modesto, CA"
Plutodawg,95.0,144.0,497.0,,
JRohn0311,95.0,139.0,229.0,,"Hughson, CA"
Axel_A20,94.0,73.0,111.0,,With my girl
Alexis272001,94.0,98.0,3897.0,,"Ceres, CA"
lifegozon2015,94.0,471.0,442.0,,"Modesto, CA"
Helena_as_,94.0,97.0,2948.0,,Ceres
AlexandreaMarii,94.0,68.0,13024.0,"Modesto, CA","California, USA"
jazzyangel99,94.0,297.0,182.0,,"California, USA"
joseyhaz,94.0,519.0,213.0,,California 
JessicaAallennn,94.0,91.0,1953.0,,sleeping 
jordanboo95,94.0,70.0,2130.0,,Cowtown
fltwoodsmonster,94.0,161.0,3172.0,,Earth
Mark_Rey_C,94.0,237.0,1219.0,,Modesto ca 
upnextclothing,94.0,97.0,155.0,,"Inland Empire , CA"
AntoniolaReis,94.0,212.0,3880.0,,Modesto CA
jayjaysonnn,94.0,93.0,716.0,,Bay Area
_Rosales209,94.0,118.0,215.0,,"Ceres, CA"
suarezemma101,94.0,209.0,287.0,,"Ceres, CA"
ZepedaFilmz,94.0,196.0,108.0,,"Modesto, CA"
Jashone8,94.0,474.0,5525.0,"Turlock, CA",
Marco_Lavell,94.0,114.0,102.0,,
EmHoets,93.0,172.0,5286.0,,"Modesto, CA"
RamsenRasho,93.0,301.0,177.0,,"Modesto, CA"
kimiburgess6,93.0,204.0,629.0,"Modesto, CA",
Glitz209,93.0,370.0,3963.0,,Turlock CA
Kruude_,93.0,79.0,64.0,,
MichaelaCarval1,93.0,225.0,956.0,,"turlock, California"
GnR_enterprises,93.0,373.0,801.0,,"Stockton, CA"
Daiiseyy,93.0,245.0,1013.0,,
Trishlukan,93.0,183.0,913.0,"Modesto, CA","Modesto, CA"
ivyy_vibess,93.0,145.0,390.0,,
DJXCaliba,93.0,90.0,1570.0,"Modesto, CA","stockton, CA"
LopezY4yb0y,93.0,328.0,457.0,"West Modesto, CA","California, USA"
ZayaV,92.0,165.0,1139.0,,"Modesto, Ca"
TurlockFBHistry,92.0,67.0,1216.0,,"Turlock, CA"
curly_dae2x,92.0,137.0,60.0,,"California, USA"
_lopez_alex,92.0,90.0,156.0,,
thegabison,92.0,73.0,3679.0,,"Ceres, CA"
pealovesea_rblx,92.0,472.0,1348.0,,"Michigan, USA"
DJCeeLoBrown,92.0,564.0,457.0,,"Inland Empire, CA"
joeens_je,92.0,438.0,157.0,"Modesto, CA",modesto c.a.
J_Boccabello,92.0,108.0,196.0,,
tallythacorpses,92.0,96.0,33062.0,,
AilenBarolo,92.0,156.0,1653.0,,
Obey_Edward,92.0,94.0,372.0,,"Modesto,CA"
ThomasHelme,92.0,230.0,778.0,,"Modesto, CA"
cloudy_yah,91.0,727.0,4728.0,,"Modesto, CA"
CentralWBallet,91.0,40.0,398.0,,"Modesto, California"
haley_wolff,91.0,169.0,446.0,,"Modesto, CA"
FullCountShow,91.0,324.0,1455.0,,"modesto, ca"
idrcsierra,91.0,63.0,210.0,,"Modesto, CA"
AngelaKeenom,91.0,73.0,683.0,,Turlock
deejaa14,91.0,117.0,459.0,,"Livingston, CA"
ConradgonzalesG,91.0,113.0,9077.0,,"Colton, CA"
Gmurph1818,91.0,95.0,2842.0,,"Modesto, CA"
bradleyassford,91.0,37.0,33.0,,
boggsliteracy,91.0,99.0,163.0,,"Modesto, CA"
JorgieBby,91.0,103.0,4762.0,,
Spotter_Al,91.0,633.0,319.0,"Modesto, CA","Modesto, California"
DavisMrbentley,91.0,180.0,1176.0,,"Modesto, Ca"
TeamArivett,91.0,72.0,33.0,,"Modesto, ca"
Gueeraa209,91.0,109.0,1192.0,"West Modesto, CA",
Lildre__209,91.0,118.0,2407.0,,"Turlock, CA"
bballnana,91.0,231.0,1860.0,"Modesto, CA",
JasonCPTAwesome,91.0,222.0,2980.0,"Modesto, CA","Modesto, California"
Shawn_Rogers006,91.0,194.0,72.0,,"Modesto, CA"
pawwda,91.0,124.0,1218.0,"Modesto, CA",
Islandgirl145,90.0,327.0,584.0,"Modesto, CA","Monterey, ca"
ylimessun30,90.0,123.0,41.0,,"Turlock, CA"
kellystewart_23,90.0,1368.0,2475.0,,
canyoudigitbreh,90.0,80.0,275.0,,
themannamedmac,90.0,161.0,14061.0,,"Methdesto,CA"
ElectroluxQbee,90.0,85.0,2419.0,,"Modesto, CA"
AFPYosemite,90.0,101.0,101.0,,"Modesto, CA"
19Jocelynne,90.0,199.0,946.0,,"Turlock, CA"
martinipizano,90.0,164.0,1106.0,,
FanOfKOAM,90.0,292.0,400.0,"Turlock, CA",
MJWellman,90.0,117.0,510.0,,"Modesto, CA"
missangie209,90.0,170.0,463.0,,"Modesto, CA"
savannah_mayla,90.0,196.0,585.0,,
whsurddy,90.0,73.0,3708.0,,
trump_is_like,90.0,6.0,2288.0,,"Washington, DC"
JesusFongJr16,90.0,73.0,73.0,"Ceres, CA","Ceres, CA"
JaxJaiSnazz,90.0,96.0,4033.0,,"Modesto, CA"
REGULARFILMBUFF,90.0,203.0,2750.0,,"Modesto, CA"
desiraeperezx,90.0,47.0,416.0,"Modesto, CA","Modesto, CA"
Obi_Maxinobe,90.0,104.0,89.0,,Kek 
paul_kevan,90.0,159.0,433.0,,"Modesto, CA"
GuddaMM,89.0,153.0,971.0,,Modesto
octavioislame,89.0,167.0,71.0,,"Turlock, CA"
RoopBridal,89.0,78.0,533.0,,"Turlock, CA"
Summernightz17,89.0,293.0,591.0,,"Turlock,CA "
TDL1919,89.0,331.0,316.0,,
stephany_1229,89.0,82.0,378.0,,Mind yo business 
rkd_law,89.0,221.0,571.0,,"Modesto, CA"
AureaUnicornio,89.0,46.0,4741.0,,Puta que Pariu 
JackleneAziz,89.0,88.0,457.0,,"Modesto, CA"
DanielR2432,89.0,31.0,14.0,,"Modesto, CA"
PureLoveBaking,89.0,152.0,222.0,"Modesto, CA","Modesto, California"
Productions_KW,89.0,369.0,744.0,,"Modesto, CA"
cinnamonpau97,89.0,78.0,2416.0,,
coachwest34,89.0,132.0,3381.0,,not of this world
jorgem696,89.0,400.0,4473.0,,modesto 
OhhNanaaaa,89.0,111.0,778.0,,"Stockton, CA"
ModestoLights,88.0,6.0,746.0,,"Modesto, CA"
FilipinoFuego_,88.0,198.0,23.0,,Inland Empire
mspolzertech,88.0,79.0,627.0,,Vines HS
puIserifIe,88.0,80.0,15282.0,,16 • m • ♉ • intp
freddybxo12,88.0,137.0,1596.0,,
omfggitsariii,88.0,158.0,512.0,,ceres
irxnik,88.0,45.0,2195.0,,
ChelseaMarie_R,88.0,102.0,439.0,,"Vancouver, WA"
MsPinkie72,87.0,428.0,1332.0,,"Inland Empire, California"
Payalofshit,87.0,77.0,2007.0,,"California, USA"
jay_olaiz47,87.0,226.0,267.0,"Modesto, CA",Chillin with my dog bubba
nick_eigenmann,87.0,124.0,1356.0,,"Modesto, CA"
eazybanks,87.0,238.0,403.0,,book of life 
hype_tony,87.0,71.0,22.0,,"Ceres, CA"
xcaarlosss,87.0,140.0,295.0,,
jessika_salgado,87.0,142.0,1161.0,"Turlock, CA","Turlock, CA"
_IERCC,87.0,65.0,324.0,,"Inland Empire, CA"
babycoastlibra,87.0,169.0,1656.0,,smell u later
JamiNMyers,87.0,107.0,511.0,,☀️California☀️
averybiird,87.0,279.0,2549.0,,
artdaddy_,87.0,97.0,586.0,,
DanielleStilts,87.0,89.0,224.0,,
alexiia_v,87.0,67.0,572.0,,"Modesto, CA"
NikoletGorg,87.0,66.0,584.0,,
The_Dev_Bot,87.0,9.0,2327.0,,"Brisbane, Queensland"
animemothers,87.0,297.0,3733.0,,
Meeker1821,86.0,233.0,342.0,,"Turlock, CA"
tinyideas1,86.0,176.0,13809.0,,
YeseniaIsFire,86.0,139.0,247.0,,"Modesto, CA"
Jenniedg,86.0,291.0,271.0,,"Ceres, California"
sammy_a7,86.0,94.0,213.0,,"Turlock, CA"
JohnJcarter5,86.0,99.0,1192.0,,"Modesto, California"
Bryantino,86.0,166.0,6445.0,,"inland empire , CA"
anthonyesco40,86.0,174.0,605.0,,"Modesto, CA"
HaileeWeathers,86.0,213.0,2802.0,,
lindicud,86.0,61.0,7558.0,,
MoIndorSoccer,86.0,24.0,514.0,,"Modesto, CA"
Eliee_21,86.0,162.0,2271.0,"Hughson, CA","Hughson, CA"
jawilmot,86.0,77.0,4318.0,"Modesto, CA","The Bay Area, CA"
simallegra,85.0,80.0,2102.0,"Modesto, CA","California, USA"
raveena__singh,85.0,108.0,1794.0,,P.Sherman 42 WallabyWay Syndey
hilmarsoccer,85.0,48.0,307.0,,
kykohler14,85.0,310.0,638.0,,"California, USA"
camposjorge142,85.0,70.0,144.0,,"Ceres, CA"
graciee428,85.0,103.0,2646.0,,"Modesto, Ca "
cagueivida,85.0,320.0,2223.0,,Algum lugar
icwatters,85.0,754.0,270.0,"Modesto, CA",209
Nemo_hoes209,85.0,69.0,1564.0,,TRENCHES
Mills_Blank,85.0,296.0,1122.0,,"Turlock, CA"
JenifferReyes14,85.0,110.0,682.0,,Ceres
justmario_19,85.0,248.0,923.0,,"Turlock, CA"
alejdumisolve,85.0,81.0,5455.0,,"Modesto, CA"
0THREAT,85.0,11.0,6.0,,Empire
olivia8112,85.0,222.0,143.0,,"Modesto, CA"
Mr91,85.0,173.0,9411.0,,Modesto
JacobLogan_,84.0,203.0,665.0,,"Kent, OH"
Patricialee_26,84.0,173.0,2497.0,"Modesto, CA","Escalon, CA"
NightowlOO,84.0,263.0,1741.0,,Texas via Calif via Germany
johnathandallas,84.0,237.0,511.0,,"Modesto, CA"
Kron1Gary,84.0,246.0,327.0,,
GoldenCorralJob,84.0,15.0,173.0,"Modesto, CA",
kwringeresq,84.0,88.0,362.0,,"Modesto, California"
youngxtim,84.0,63.0,112.0,"Turlock, CA","California, USA"
rrachelmorris,84.0,171.0,33.0,,"Turlock, CA"
Eliseo579559,84.0,54.0,879.0,,"Modesto, CA"
LiTTLELEE013,84.0,216.0,46346.0,,Ceres
kkeennzzziieee,84.0,102.0,12.0,"Modesto, CA",
jayzwahlen,83.0,141.0,101.0,,"Modesto, CA"
_xXloudplaces,83.0,365.0,832.0,,
Mic_Drumz,83.0,88.0,139.0,,"Inland Empire, CA"
maxkillscake,83.0,244.0,225.0,,"Modesto, CA"
DDeadmonnd,83.0,375.0,1501.0,"Turlock, CA","Modesto, CA"
JayFromEarth,83.0,62.0,7868.0,,"Modesto, CA"
NerdyForYou,83.0,77.0,9092.0,,"Inland Empire, CA"
oliviaaaa_____,83.0,72.0,2481.0,,
Sirson,83.0,485.0,1791.0,,"Turlock, CA"
karlaaariveraa,83.0,103.0,324.0,,"Modesto, CA"
Jordan_Heiny6,83.0,110.0,8.0,,
DegenPuppeteer,83.0,260.0,2966.0,"Modesto, CA","California, USA"
SalvadorVasqu10,83.0,218.0,329.0,,
DonaBouvithrow,83.0,742.0,719.0,,"Modesto, CA"
amyniu98,82.0,77.0,336.0,,"Modesto, CA"
TininaMarie,82.0,98.0,1622.0,,"Inland Empire, CA"
JuanYbanez,82.0,142.0,1693.0,,"Modesto, Ca"
Aaron_messifan,82.0,381.0,185.0,,"Modesto, CA"
happiBrenda,82.0,146.0,602.0,,"Inland Empire,Ca."
naajaybird,82.0,122.0,669.0,,"Modesto, California"
gvahnakham,82.0,88.0,2652.0,,"Modesto, CA"
StrangeAlexxx,82.0,45.0,1086.0,,"Turlock, CA"
yanessa42,82.0,77.0,488.0,,
nicolenoodlecxx,82.0,182.0,603.0,"Turlock, CA",being a princess
ModestoMavens,82.0,191.0,482.0,,modesto California
JaneWardaSmith,82.0,564.0,1042.0,,"Turlock, CA"
_jaylene_xo,82.0,79.0,9.0,,"Modesto, CA"
jdavis14dirt,82.0,738.0,1683.0,,
Shawty_Bby209,81.0,390.0,440.0,,"Modesto, CA"
desmonati,81.0,71.0,4794.0,,Modesto
gljordan0609,81.0,1987.0,2436.0,,
Css7Css,81.0,246.0,2332.0,,
savannahaelo,81.0,65.0,160.0,,"Modesto, CA"
L2610,81.0,102.0,2340.0,,
ajkennedy1511,81.0,241.0,32.0,,"Modesto, CA"
ccc_comm,81.0,273.0,258.0,,"Fresno, CA"
Johnny_Thurs,81.0,165.0,1435.0,,"California, USA"
RescuedKat,81.0,19.0,2445.0,,NC
aplussheila,81.0,384.0,746.0,,"Turlock, California"
mommylaura,81.0,23.0,486.0,,"Modesto, CA"
Balancedperspe1,81.0,345.0,3216.0,,
obiwankaylee,81.0,148.0,1090.0,"Modesto, CA",
thealiase,81.0,236.0,290.0,,Bay Area
curlyonit,81.0,77.0,111.0,,
yuridiabanuelos,81.0,359.0,120.0,,"Keyes, CA"
etl23,81.0,211.0,563.0,"Modesto, CA","Modesto, CA"
socks_music,80.0,84.0,44.0,,"Modesto, CA"
lwj2achieve,80.0,161.0,201.0,,"Inland Empire, California"
donagalella,80.0,15.0,486.0,,
eriklotshaw,80.0,410.0,1010.0,,"Inland Empire, California"
AlmightyyLeo,80.0,129.0,357.0,,"Ceres, CA"
Emma_Bjerke,80.0,113.0,4142.0,,"Modesto, CA"
Sutonaaa,80.0,42.0,275.0,,"Modesto, CA"
UlisesMTO,80.0,81.0,584.0,,
kvthytt,80.0,132.0,432.0,,d46n
cassandravega32,80.0,82.0,1042.0,,"Modesto, CA"
8pinjay,80.0,345.0,234.0,,"Turlock, CA"
ateamworld,80.0,107.0,107.0,,"Modesto, CA"
itsnate02,80.0,79.0,105.0,,"Modesto, CA"
s2kunt,80.0,115.0,2208.0,,Modesto
la_bethanyy,80.0,111.0,1120.0,,Algun lugar en planeta tierra
youngking1218,79.0,77.0,493.0,,"Modesto, CA"
syann_salinas,79.0,90.0,229.0,,
aevineliares_,79.0,119.0,431.0,,"Modesto, CA"
bby_nancy,79.0,117.0,872.0,,"Modesto, CA"
hectorgaribay,79.0,71.0,5804.0,,Modesto
chalkwildthings,79.0,216.0,386.0,,"Modesto, CA"
ash_kokes,79.0,112.0,2118.0,,
FighterSarren,79.0,270.0,2667.0,,Ohio
juannevarez098,79.0,63.0,671.0,"Ceres, CA",
jjbeam22,79.0,94.0,13853.0,,
NateShamp,79.0,72.0,408.0,,"Modesto, CA"
IamKevinNhim,79.0,88.0,351.0,,"Modesto, CA"
osborn_wally,79.0,124.0,290.0,,"Ceres, CA"
NoemiRflores,79.0,89.0,314.0,,
Natnoms98,79.0,135.0,600.0,,"California, USA"
Sh3s_Notorious,79.0,181.0,4742.0,,
Foosili,79.0,144.0,1254.0,,"Modesto, California"
jonnati77,78.0,141.0,714.0,,"Modesto, CA"
OneOfThoseKinds,78.0,187.0,2172.0,,Paying the Paradise Tax 
creeves77,78.0,133.0,1269.0,,"Turlock, Ca"
ledschends,78.0,381.0,445.0,,
atrainstevenson,78.0,242.0,2496.0,,"Modesto, CA"
LizTheCheetah,78.0,267.0,686.0,,"Modesto, CA"
spaceadvnturing,78.0,192.0,7810.0,,that drought state
mr_bfrance,78.0,410.0,506.0,,"Burbank, CA"
Gurrifb,78.0,115.0,414.0,,Ceres CA
dooberboi,78.0,66.0,4803.0,,"Los Angeles, CA"
DunkMan_AFU,78.0,50.0,159.0,,"Modesto, CA"
DavidSlapps,78.0,124.0,165.0,,Modesto
Cazares13Ss,78.0,137.0,3155.0,,"San Diego, CA"
thisgirlcamille,78.0,187.0,5373.0,,"Modesto, California"
MarcoAndade,78.0,109.0,152.0,,Modesto 
Israellopez36,77.0,95.0,182.0,,"Modesto, CA"
ramoshector209,77.0,246.0,286.0,,"Modesto,CA"
ivannP91,77.0,94.0,419.0,,"Modesto, CA"
Jlelandryan,77.0,147.0,348.0,,"Turlock, Ca"
DenairPulse,77.0,70.0,405.0,,"Denair, CA"
trinaaaaa07,77.0,80.0,1310.0,,"Ceres, CA"
realjonshark,77.0,76.0,6544.0,,
MKTyson3,77.0,589.0,539.0,,
dnorris99,77.0,177.0,3995.0,,"Modesto, Ca"
Electricsproket,77.0,138.0,2900.0,,"Inland Empire, Ca"
axshi_,77.0,54.0,3878.0,,
James_V8024,77.0,176.0,1931.0,,"Modesto, CA"
jamieplatta,77.0,90.0,600.0,,"West Modesto, CA"
Payrolljayy,77.0,64.0,163.0,,"Cleveland, OH"
RyanMBriggs,77.0,66.0,121.0,"Modesto, CA","Modesto, CA"
princessariii7,77.0,102.0,89.0,,
alycentenoo,77.0,121.0,995.0,,
good_jubies,77.0,179.0,15878.0,,
Rowdyjester,77.0,356.0,1337.0,,Florida
vsan4one,77.0,388.0,1943.0,,"Barcelona, Spain"
lmbrown1961,76.0,300.0,1880.0,,
PatienceB,76.0,234.0,116.0,,"Inland Empire, CA"
Fresnojay,76.0,53.0,894.0,,"Turlock, CA"
QuizasMom,76.0,156.0,1594.0,,
BHHS_Football,76.0,84.0,281.0,,"Angels Camp, CA"
jfRidemybike,76.0,722.0,131.0,,"Miami, FL"
Dr_Edgar_Romo,76.0,368.0,1395.0,,"Modesto, CA"
RoboMegaTiddy,76.0,177.0,3209.0,,robloxia
Robert_L24,76.0,85.0,321.0,,"Modesto, CA"
katiiaa___,76.0,136.0,230.0,,"Keyes, CA"
linapadilla107,75.0,89.0,2851.0,,"Modesto, CA"
ThankJess,75.0,267.0,1487.0,,"Modesto, California"
darthvnogme,75.0,50.0,1700.0,,"New Jersey, USA"
BreannaVandagr2,75.0,110.0,28.0,,"Modesto, CA"
andrewk254,75.0,113.0,245.0,"California, USA",
codster5150,75.0,154.0,108.0,,"Modesto, CA"
Official_Dgates,75.0,167.0,231.0,,"Modesto, CA"
timothyharmon71,75.0,102.0,114.0,,
John_Betten,75.0,132.0,1068.0,,"Modesto, CA"
immuneresponss,75.0,66.0,4490.0,,
osmara_bravo,75.0,44.0,1746.0,,
kailey_cat,75.0,154.0,6314.0,,nah bruh ( *｀ω´)
HamadZack,74.0,401.0,1215.0,,
smart_jess,74.0,157.0,182.0,,
DrShull,74.0,177.0,79.0,,"Inland Empire, CA"
mochamistie,74.0,237.0,2052.0,"Modesto, CA",Modesto
jon_evers,74.0,1298.0,69.0,,"Modesto, California"
sheepduck,74.0,380.0,213.0,,"Modesto, CA"
GunHoFoSho,74.0,112.0,500.0,,"Modesto, CA"
vivelizzzabeth,74.0,196.0,492.0,,"Modesto, CA"
lucaswelch821,74.0,59.0,184.0,,"Turlock, CA"
LIL_ChAp15,74.0,81.0,114.0,,"Modesto, CA"
big_slick79,74.0,250.0,555.0,,"Modesto, CA"
garciadaniel121,74.0,140.0,84.0,,"Modesto, Ca"
coronitaa_lovee,74.0,77.0,222.0,,"Modesto, CA"
bellaaatt_420,74.0,119.0,269.0,,
iNickaf,73.0,56.0,4020.0,"Modesto, CA",
Promoalter1,73.0,2624.0,1405.0,,
Danny1978dg,73.0,294.0,28.0,,"Modesto, CA"
dylansilcox,73.0,121.0,1967.0,,"Modesto, CA"
NOT2beFOOLED,73.0,367.0,731.0,,"Modesto, California"
King_Norah,73.0,142.0,1041.0,,"Modesto, CA"
Skinnyboidre,73.0,91.0,174.0,,"Modesto, CA"
BeeSmuth,73.0,129.0,2055.0,,"Garden City, MI"
maryjaneb220,73.0,199.0,18696.0,,Republic of the Philippines
TomyVR46,73.0,223.0,363.0,,Ceres
ethansierras25,73.0,186.0,397.0,,"Ceres, CA"
DJ_DeVoN360,73.0,413.0,110.0,,"Modesto, CA"
CordeiroBrandan,73.0,67.0,50.0,,"Ceres, CA"
cdundas1,73.0,554.0,4014.0,,Miami Beach
slthompson29,73.0,104.0,3723.0,,"Silver Spring, MD"
tcakezzz,73.0,86.0,548.0,,
llnaenae,72.0,65.0,511.0,,
DizreaI,72.0,227.0,193.0,,"Turlock, CA"
AlborM91,72.0,257.0,719.0,,"Modesto, CA"
BetsaidaBarrag1,72.0,254.0,15.0,,"Modesto, CA"
rachel_converse,72.0,110.0,193.0,,"Modesto, CA"
JokeJerry,72.0,462.0,256.0,,"Philadelphia, PA"
AliciaZuniga64,72.0,85.0,183.0,,"Turlock, CA"
wehttam_eseer,72.0,39.0,6556.0,,"Turlock, California"
kingliyah97,72.0,97.0,5903.0,,
packrat1201,72.0,122.0,5847.0,,
tavalite1,72.0,37.0,5721.0,,
PitmanBBall,72.0,51.0,70.0,,"Turlock, CA"
nicole_sarment,72.0,165.0,937.0,,"California, USA"
HHill35101009,72.0,173.0,555.0,,"Miami, FL"
kirkp73,72.0,41.0,246.0,,
Zynita,72.0,706.0,5157.0,,"Ceres, CA"
vivi_martinez_,72.0,102.0,328.0,,
AwkwardTessaa,71.0,60.0,2074.0,,"Modesto, CA"
zoepuettt,71.0,73.0,186.0,"Modesto, CA",
CSUStanPOPA,71.0,137.0,73.0,,"Turlock, CA"
PewKisses,71.0,68.0,470.0,,ceres
EvilBill1368,71.0,221.0,3407.0,,"Modesto,CA"
SomersetTigers,71.0,6.0,158.0,,"Modesto, California"
yooitshollie5,71.0,427.0,1450.0,,"London, England"
ceceebabee1,71.0,55.0,3264.0,"Modesto, CA",
tinyflips,71.0,322.0,735.0,,"Modesto, CA"
ImKLD5,71.0,2205.0,507.0,,Las Vegas 
TMayPSC,71.0,57.0,256.0,,"Hughson, CA"
__Ivet00,71.0,127.0,15.0,,"Modesto, CA"
scoot_HD,71.0,94.0,6852.0,,modesto
SennaSuzuki,71.0,123.0,11453.0,,meme hell
_lissa16,71.0,99.0,32.0,,"Ceres, CA"
nikitabroz,71.0,197.0,24625.0,,Modesto!
LaserDewott,70.0,130.0,6441.0,,Alola
thefenmores,70.0,154.0,779.0,,"Modesto, Ca"
josephahewes,70.0,206.0,301.0,,
karenkchahal,70.0,64.0,1945.0,,"Ceres, CA"
kiaratoosaucy,70.0,62.0,541.0,,westside modesto 
tiffany_polanco,70.0,69.0,484.0,,
RealtorsRock1,70.0,147.0,552.0,,Modesto Ca
bones52768,70.0,405.0,940.0,"Turlock, CA","Turlock, CA"
krushfamous,70.0,235.0,324.0,,Modesto CA
Dvlxxiiv__,70.0,74.0,315.0,,"Modesto, CA"
camartiinsg,70.0,63.0,225.0,,"Lowell, MA"
katlynnnroseee,70.0,74.0,840.0,,inland empire ca
TruthIsApparent,69.0,203.0,771.0,,"Florida, USA"
cookie25170,69.0,150.0,42.0,"Denair, CA",
